deal_id,account_id,stage,plan,seats,amount,created_date
00a7f87e-3b70-4fb4-956e-a29672b09d29,9b96ff41-e47e-4cf4-b771-d36f79efd309,Won,Basic,90,2250,2023-11-18 10:36:35
0cf66e24-b809-4359-935b-bfd0c5235c14,544efb61-7841-47e6-abc8-1e1b31fd68be,PoC,Basic,56,1400,2023-03-07 10:43:09
09933a9f-6062-416d-9589-81a2120f6edc,d6021d5e-82fb-4ce6-a75d-27c125b52b23,Won,Basic,66,1650,2024-04-06 19:01:24
7a531a40-3943-4682-ad75-e362e01c4bec,4c263afd-383a-4dee-9c3b-ab7986e1c67b,Lost,Basic,4,100,2024-08-10 12:27:51
621feda2-ba2c-4162-9df7-ad40b49be650,52f8b6e1-5ebc-4b75-a6d5-6799c67ad698,Lost,Basic,78,1950,2023-03-22 00:42:48
3867fc92-8e39-4138-a932-a2bbb304b2ed,215603d7-7305-41b1-a0e0-fd6159845056,New,Basic,79,1975,2023-02-18 11:43:41
47213142-ddfa-414e-85ad-0c68f7a749b3,55f80758-1f3c-48be-977f-43d1162ab564,Won,Basic,72,1800,2023-03-30 06:00:42
37f46de7-c9ef-41e8-98fe-fe83081db425,5b3157b1-0cc5-4d2a-92df-cc073753cdc9,PoC,Basic,54,1350,2023-11-06 04:42:02
af100d54-598b-416c-a236-2f7bb9e88c9b,11dcd96e-c2d8-4022-b802-734fe2755610,Won,Professional,56,4200,2024-03-02 03:02:44
45de68b0-457a-4d5c-bdcd-5f1bb094a926,11422b0a-b097-4d64-83a5-02b9facf8e91,Won,Basic,156,3900,2024-03-23 03:29:20
50beccc9-ac52-452a-ade7-03f34e194676,362eb98b-228a-4864-8264-b21f52623193,Lost,Basic,89,2225,2023-04-16 07:23:18
3348c7d8-e8d6-439c-9cbc-bb3316618df3,c1b15631-d1eb-47e9-97e8-bac16d867e48,Qualified,Basic,96,2400,2023-08-01 17:27:42
2debc371-4811-45e3-ab5b-0855d28e66f6,64940b17-d146-4e78-ae77-c5ef004cd9f2,Negotiation,Basic,68,1700,2024-04-27 08:49:16
7ce9d8f6-0806-4c4f-b1bb-649d1aab8de8,f81d37bc-d8de-41a1-866a-3c3ebdfdda00,Qualified,Professional,62,4650,2023-05-07 21:36:40
88568ae1-65e2-4b7d-87f8-f2d302ce6713,d43b22e6-a33b-49e4-8a80-0841bb83dde5,Qualified,Professional,40,3000,2023-05-12 23:40:20
eaabcc91-12e8-4ffe-af6a-06214c6c22e8,47283632-7ba4-4fa1-95f6-be00ab22db29,Won,Basic,62,1550,2024-07-29 02:03:45
73756060-e239-45dc-869f-06a2b937bf5e,e2049628-075a-495a-aaaa-2de767d5d00b,PoC,Basic,96,2400,2024-11-16 08:10:46
f3120de4-1d7e-4c56-afd7-5201b652f742,d2a14945-6c5a-4254-9541-24059d718d21,PoC,Basic,149,3725,2024-10-27 08:47:32
dc7915e3-96f0-452d-a326-2dfadaab813e,e615b836-fff8-47b3-9783-c5170e1ca967,Lost,Professional,97,7275,2024-06-12 21:10:00
439213df-7905-44df-bb24-9dbcf60d7065,0d55adad-00aa-4904-9550-f2fea5189f0c,New,Basic,84,2100,2023-05-15 08:46:21
0bfafbb5-dd33-451a-934d-5c500c8c16f9,bfae5452-76b9-4161-9e89-d9c62ed8b164,Negotiation,Professional,75,5625,2023-11-29 19:06:13
76764fcf-d895-4e38-a7ca-6d274a9c63fb,fa466df9-10e7-47b8-b012-0ad0707dc64a,Won,Professional,80,6000,2024-03-01 23:48:16
aed219e8-fcda-404f-b7d4-0144048292cc,8b3f6dd4-ba41-4ad4-a9b9-9b0522a9a1ac,Won,Basic,36,900,2024-10-20 07:04:52
71ae1a97-8c33-43d6-8790-2b0b59af505b,ac0dc4d8-8c43-48cc-b556-e7b3a4a2908f,PoC,Basic,54,1350,2024-07-02 04:18:57
01dad6d9-eaee-48fc-8abe-48206e4aa96b,e56549be-e95d-4355-933f-70da8271b19d,Won,Basic,9,225,2023-04-25 03:35:56
3e2e62d6-aa48-4380-9149-c536c23ec8f8,a048dbec-60e9-45ec-990b-e783c96aae07,Qualified,Basic,36,900,2023-09-04 21:53:08
30092706-fa74-452f-9fd1-83cba0dd6409,8f63e51e-f388-4d31-b7dd-921e7b416fb4,Won,Professional,45,3375,2024-12-21 06:34:52
e6af8ece-0cc1-401a-80a5-e87fae784fd1,406a7903-fd6c-4ebd-8ecf-0de6a975cf5b,Won,Basic,13,325,2023-08-17 03:08:55
e352bade-aea3-4827-8bad-8333d48108f9,cc838c8d-63fc-438b-b60e-597701772e9f,Won,Basic,71,1775,2023-01-10 14:27:29
c2e3741f-16a1-4c06-a669-73296ee79aba,5e246563-0fdd-4064-86bf-80a09e9fabdb,Lost,Basic,54,1350,2024-12-23 23:20:49
9e590331-153a-4912-a183-a6f09af5dad3,5476f0f1-4d4a-4c62-851d-34280c7285da,Lost,Basic,70,1750,2024-04-29 15:16:44
948d6221-2452-41b9-b7aa-45cf1999d92c,f2c60c04-994f-407b-ae64-71b84bc68bf0,Lost,Basic,49,1225,2024-08-20 13:16:49
f8909f0a-37fa-4c4a-bf91-37fdc7391cc3,105bbcac-a725-4d47-bee4-60108ba9c420,Qualified,Basic,25,625,2024-02-02 12:56:57
be956511-1913-4795-a1db-c3f0cdb967c5,7379b3ec-f8bc-498d-895f-0352a6c5da47,Qualified,Professional,69,5175,2023-10-14 11:22:23
a397dfef-3e59-4c06-986f-e4b227133148,6f05677b-4791-43a9-b563-7389749e0cf9,Won,Basic,12,300,2023-06-11 13:57:09
4f463ef8-0090-4a14-95d8-2f692c56d815,78603316-41e5-40fc-b3a2-1d105b95943e,Won,Professional,51,3825,2024-07-10 15:53:43
9239c63b-c400-46ae-a3e8-f8e9f4f1472a,19e8fff5-e106-46fe-84e7-7bf90fdc6f30,Won,Basic,73,1825,2023-05-21 14:16:17
0abdb7b0-5d7a-43e4-b457-a8096b7da02b,396804bd-e523-4489-bbc4-418a991ed9b6,Lost,Professional,68,5100,2023-06-07 18:00:57
6e162d53-276c-489d-ae91-89b009c88c64,74e5e3ac-ae5b-4297-839a-41984d56e2f2,Lost,Basic,30,750,2023-10-15 14:32:05
5f76d5fc-b5e4-4e55-8b47-06d5ee3dc532,500046e4-32a5-47e8-b6fa-9b6a06e44ba9,Qualified,Basic,95,2375,2023-08-31 04:40:24
f2c25d9e-cf2a-470c-ba37-2d80bf28d2ec,9909f4f5-f7dd-4fde-ab23-1d2c8bd27030,Lost,Basic,38,950,2024-09-19 00:15:57
f35241e9-5882-4b10-826d-53f1c80cc4c2,8ef083c8-fdcc-45cc-8907-8837444f63b8,Lost,Basic,58,1450,2023-10-15 19:41:52
d5ca10d3-cd3e-423a-b2b5-f22aba0f129b,962379b8-cbd7-4c6a-ac21-be50ad864f21,Qualified,Basic,29,725,2023-10-24 11:41:33
325e6dae-8922-4b49-8a6b-f8f2a9391f80,095a7e91-2468-46ab-8d03-8e0b2a3c7921,Lost,Professional,29,2175,2024-03-29 04:44:41
2901ecb6-dfdc-454f-93b2-a07d2e7da411,b74d7f4c-571b-41b2-82a3-3e76935c1bea,Lost,Professional,58,4350,2024-04-20 13:06:57
c9ceeccc-ed10-4bb6-b3c1-1850d8948000,0368da57-cb72-4ea2-9a08-5e71bd7c7de7,Qualified,Basic,95,2375,2024-12-28 22:56:05
8a0337ab-c190-41e1-8f9f-b60b8781c6b3,f17f06ba-fe9f-4095-a4bf-bafd30b0fcb4,Won,Basic,68,1700,2023-08-13 06:17:10
063c8ae8-e711-472b-ba34-abe0808f7c43,7151f7dc-8f51-4410-90d8-b633c4390be4,Qualified,Basic,65,1625,2024-08-25 08:17:48
0b695b17-7f24-409e-a338-5775b03be543,f10e28b8-c0e2-44ce-a2c1-ecd83ad387d8,Negotiation,Basic,142,3550,2023-02-07 03:22:27
856e36d3-5c60-4c0f-a74c-1a3422a10680,a96858ed-fcdb-43eb-8733-25b2cb040189,Lost,Basic,40,1000,2024-12-01 07:25:38
96baa07b-5911-4cc6-b667-e150fa283d44,ff5abde6-f979-4569-9db5-7d57392ccf83,Negotiation,Basic,28,700,2023-11-01 13:59:02
580a8688-fbe1-4394-9f95-f5ce68c81c37,91e9acc5-be60-43b8-8423-c5ec94791dbb,Lost,Basic,50,1250,2023-02-23 11:29:47
1106aa2a-6aa4-46a5-8304-86448f968d74,7b64a266-488e-493c-8bea-7ecfc6cdf480,Won,Professional,16,1200,2023-07-26 00:30:40
60e6771e-9519-4ef1-ba04-4af98eb75e77,7f01903c-f72d-41ae-86ea-f0399fea0879,Won,Professional,79,5925,2023-06-09 15:51:47
0e68ab2c-4293-40d5-82c7-76dc167fc7c0,d2994035-5c6a-40a2-b340-497a46eabbec,Qualified,Basic,96,2400,2024-10-16 07:12:42
21b45702-3242-4f4d-a416-0e058c5f94d3,11473d1b-2b02-4d2d-83de-4902a2cdc0cb,Qualified,Basic,23,575,2024-06-10 04:02:28
806afeec-746d-4cb9-aea6-59430364c5b1,18d32b2a-f934-4514-a963-c889da12e741,Lost,Basic,40,1000,2024-10-27 15:34:07
996f66ef-0726-4cc6-9761-10bc21708928,4e81d90a-d1d2-4202-968b-6e92a83d89e2,Won,Basic,68,1700,2023-04-11 10:19:32
83afcf1f-bcf3-4534-98a7-d3e367786953,ad07d214-e3ac-4adc-ac27-ac0396d2973b,Lost,Basic,92,2300,2024-11-09 22:37:29
dfd4653f-edb2-4242-92e4-759d3b9cdd6e,15fc0d61-6784-409e-94aa-37692ac3023e,Qualified,Basic,64,1600,2024-09-13 22:32:14
f17700cf-7f69-4416-a4f4-bf5c8a294bd1,f046c8e3-9d1f-46bb-ac29-de2fa12752b8,Negotiation,Professional,61,4575,2023-05-25 03:30:14
ef028388-cc8f-44f1-9a19-2b711d6bdcd1,820e7d44-e684-4b39-9b92-a79ec5e0a731,Qualified,Basic,41,1025,2024-06-13 01:05:26
fa448a6b-78ee-4e2b-bb27-d0e9c0843728,efa9dec6-b8f0-4486-8027-a0633577857d,Won,Basic,31,775,2024-05-31 20:24:18
fc75c8a1-15c4-4213-a386-da762a64d26c,0673575c-455b-4fbb-bcf6-3d198643742c,Lost,Basic,58,1450,2023-03-11 18:06:53
ed11283f-4b61-4641-835b-722ffb10f189,0cbc8d20-d99e-4a75-90a2-8306d3343c4a,Lost,Basic,57,1425,2024-11-04 13:02:45
5bcc0afe-15e1-4542-a8bf-0394430faa44,a2e1f958-c4a3-4c9f-9e7d-058ca675e7a3,PoC,Basic,79,1975,2023-02-19 16:09:17
d98796df-e1b4-4ecc-8898-d564526e8f3e,383bdc6a-d4a8-44cb-9398-469a27de1151,Lost,Basic,15,375,2024-01-17 13:03:57
bc482a88-471c-4804-a11d-1e9e5ab17d66,449ee81e-42ed-4a25-a8fa-2874a4c3c4c3,Won,Basic,79,1975,2024-02-17 00:25:09
65b8aa73-70c2-4dbe-8d4e-cc7d32baa308,c020d346-df85-457f-9450-d0d1fe1477a1,Qualified,Basic,129,3225,2023-05-17 11:29:57
bebd0f2e-711a-42db-a071-071c65f95091,981f14f6-f415-4bcf-b774-f9f926611763,Won,Professional,26,1950,2023-02-26 06:51:13
d27b9e13-ec5d-43e7-89ee-02cf41a21b1b,0d7d533d-63b1-40e0-83c4-0b459853a87c,New,Basic,58,1450,2023-09-06 08:03:46
cd7862ac-0e38-4bee-8b42-e71cf96b8136,59035d65-6664-465f-a38b-da176983c011,New,Professional,67,5025,2023-04-08 10:15:55
fdb274c1-e13c-4bc6-ab6a-146445a5bdd0,92a46e33-5aac-4b3e-8c09-82439b03cc22,Qualified,Professional,43,3225,2023-02-14 02:33:27
9effd0d7-d786-468d-b360-af5ad9b6391a,2104c2cd-064e-418c-9303-b8693acf1841,PoC,Basic,85,2125,2023-10-31 21:56:04
5f41c627-f0ef-4918-afa8-25bc42b6f91a,49bfa8fe-a491-4a34-9ac2-27965f1587aa,Negotiation,Basic,57,1425,2024-07-05 19:16:49
00394f62-fb62-4c48-9c09-49e8dba6d313,afaf0c8e-2006-41f4-beb6-9d2535b7aa73,PoC,Basic,41,1025,2024-05-31 21:38:04
6301f81c-13bd-495d-b3f6-0c8904b63e72,a9ff61c4-cf0f-4b33-a587-c9bb9486ca74,Won,Professional,49,3675,2024-05-25 00:51:41
aebcb751-240b-4b10-b4ef-4f6ffb6f5d1b,7643e127-d2da-4d3d-bab2-6f1f29ae3dec,PoC,Basic,61,1525,2024-03-08 20:41:51
fbb5bb22-2659-41c0-b4ba-fe4dd0234388,63231c60-18be-4356-9345-3b394d661265,Qualified,Basic,134,3350,2023-10-28 07:40:29
23319875-4ee6-4061-905a-59fe5db1de93,2362bcfd-4bea-41a1-a35f-fc2136fb9b04,Lost,Basic,100,2500,2024-01-17 22:33:44
388e893a-18da-453a-8174-678813690729,f7faea14-8a6f-4458-be33-eb668051be94,Lost,Professional,36,2700,2023-10-10 15:22:24
ccd65e30-640e-42c1-a32e-c2444391dd3a,6a828c94-6113-4a60-a076-5a58cfa4820f,Qualified,Basic,22,550,2023-08-14 21:20:03
e745534b-6d0e-4c02-97eb-cb048d4ab687,9d236fe6-04ee-45ab-9a60-e317b816e713,PoC,Basic,83,2075,2023-05-29 10:04:02
7d1a436d-6b69-46e0-9465-f4313b5f2a4a,d5b078e7-c96f-4ba9-b619-6f127bc85e4d,Qualified,Basic,59,1475,2024-01-06 12:57:37
4f4b7090-eb89-4fd7-bd7a-279859c3b306,65b2bc53-0419-4ad9-b514-80458a04ba63,Qualified,Professional,64,4800,2024-09-06 12:06:49
09c1c860-d96d-4013-9b93-937a3a1df278,6d9cb198-7537-4807-a6c8-36b04db776dc,Negotiation,Professional,61,4575,2023-09-14 20:23:34
44e133ac-f3a9-4b27-b0eb-a95bc354519e,042a4aa2-1a20-45b5-8d32-d101a1e739f4,Negotiation,Professional,65,4875,2023-09-09 16:00:40
b63621ff-3ed5-4ff0-b080-3be10db882f9,da67ec8a-e3b8-4445-a6de-42de240d2d84,Qualified,Professional,86,6450,2023-08-08 11:07:45
6e699bfc-b45f-4b0e-8417-56518c5ae709,52f41f72-ae08-4199-a282-c64c1b35425f,Lost,Professional,133,9975,2023-02-25 06:48:10
80897594-1170-4170-8e19-cc8651041336,0eebd983-1123-4537-b2b8-10b79ce91aa4,Qualified,Basic,72,1800,2023-12-22 03:30:46
bfcb18c4-c4de-43ea-91b0-f248d880fd23,146cd152-1472-40bd-aadc-0e7e83d33c49,Lost,Basic,38,950,2024-11-02 09:49:33
e5db02c4-1c35-455e-b953-30ac38b2be9b,8433bf6f-bd49-4d69-89c7-d610beef18c2,Lost,Basic,82,2050,2023-05-24 02:25:37
3fff5dc4-0488-41cf-8b95-8fa4c90378b6,50cb1691-c493-4b10-9567-7c4625513ba4,Won,Basic,62,1550,2023-07-24 02:47:48
170170c5-1118-46bb-8c38-38249edf53a0,6e1a47e3-3719-444a-b551-4a5cbf6b6445,Won,Basic,61,1525,2024-07-09 21:06:29
681ee8ba-d2a1-4588-b0e2-032e435b4ce3,906c98be-ce50-4e4b-bb22-8d483f4b6806,Won,Basic,55,1375,2024-10-02 22:36:15
b6229ef9-107a-4417-b30f-b4dbbe42ea9a,2e995166-1ec4-4d78-a58b-34a5254d325a,Lost,Basic,49,1225,2024-10-03 15:18:47
525c8d10-114e-4b48-94fe-52a22ce86a0b,5aa27c92-e77b-4b9b-973b-9b7f73ca9200,Negotiation,Professional,121,9075,2023-06-04 02:08:29
90ff21eb-7a7d-406d-9fee-c44ead2c1efa,534e1e99-9a7f-4c89-8cd4-765c3316f79c,Qualified,Basic,93,2325,2024-09-26 01:34:18
9183c352-6118-4e0f-8823-2f6204a5672b,e01c2e82-661f-44eb-af3b-921635987794,Qualified,Professional,100,7500,2023-12-09 02:21:08
f06c2bc9-8bf2-49af-8f3a-963e02859fcb,540313af-8f40-4873-bb75-81e08c6e6a1e,PoC,Basic,75,1875,2024-09-11 22:10:59
4df3f15b-32b0-4baa-bf48-14d58143c229,6f795b1b-3587-407c-8fba-6cfa369d72eb,Won,Basic,71,1775,2023-04-15 16:04:21
64f542c1-7b4e-4b86-b041-f5c402942df0,3c72e78a-c788-416c-915c-354c21c2c67a,Lost,Basic,52,1300,2023-03-27 03:07:02
46a06391-57a7-4543-8469-c2bde08149dd,a2a35a42-c3b2-4067-9e64-ec98f5baad43,Lost,Basic,47,1175,2023-05-23 00:23:48
2b135336-c760-4fef-a415-22ef26e56ff3,38e469a2-0a60-45eb-8d5c-bd6373bc5d53,Qualified,Basic,23,575,2024-05-11 15:23:08
a2be3bf0-55a6-477b-b517-714b2964c70a,babda842-3ae7-48a6-b458-63e6ab49f06c,Won,Basic,24,600,2024-02-09 21:40:32
be251462-075f-4bc9-846a-608e2f3f8f34,17ca834f-a344-484e-ab33-bce1ab7fe1cd,Lost,Professional,80,6000,2024-01-12 23:37:08
f764d61f-e89b-472f-bb5c-622443fe10bc,80f24de7-32b6-4028-9593-af6485ec22e3,Negotiation,Basic,93,2325,2024-05-20 21:19:28
0eae332b-491b-4559-8d55-7e6c90614761,94fdc51a-1007-4fc5-9e6e-84e43da25b34,Negotiation,Basic,76,1900,2023-07-14 14:31:17
273f2d0e-ed5f-4025-b3fd-80b6d1ca7c84,8929cfcc-c07d-4d0c-9a5e-f36c9f97d7ca,PoC,Professional,26,1950,2024-02-29 08:18:38
f42cba8f-4889-4423-aaa4-322752479407,088d09b2-6245-4b37-8d2d-4ff8d7101605,Won,Basic,80,2000,2024-09-06 10:25:09
78e2462b-53ac-429a-89b2-5a2a7a06e7e4,44660eb6-235b-4e94-8480-24de3006e407,Qualified,Basic,81,2025,2023-08-24 21:02:29
bf4b052f-d02a-4116-bcfb-045f3de2989a,912d0f9c-3479-41b9-b7b1-67d2aae4cb2e,Lost,Basic,56,1400,2024-07-18 10:33:14
749d87d2-b09c-41f6-9cce-f1efc6f8b8db,167bc022-e161-4461-b6e6-22d72f984202,PoC,Professional,59,4425,2023-10-01 04:47:30
bbdd1f79-5df7-4e31-9f36-457a083b56a1,5cc477d2-159a-40ef-b5b8-5c68518d4b09,Won,Professional,63,4725,2024-08-01 01:53:52
40d98548-c0eb-415f-a6d3-d80feb042429,e41a9b22-39b3-43de-a500-3b0b98977edf,Lost,Basic,90,2250,2023-05-06 04:19:16
b51f23f1-c85a-4472-9d80-4a4fad2793ca,443b520c-de63-4099-8279-8131621620b8,Negotiation,Basic,72,1800,2023-09-27 11:01:53
8d4d601e-d2f1-4809-bd88-7ae968e11cbc,d554141e-be5a-4247-bccf-dd4446f52428,Qualified,Professional,85,6375,2024-11-07 10:39:07
f07caf14-0d4b-426d-8ad0-cb4068e17dc2,49933813-2600-429a-9c9c-80b8f281c055,Qualified,Basic,8,200,2024-11-16 05:59:02
513e740c-0c62-4051-9433-007ca019d386,54d4deef-bfc6-4a0f-b707-36a438837497,Lost,Basic,61,1525,2023-10-14 20:21:05
acd58f75-e425-4837-8dff-7182ac8d592f,dd084838-269c-4b32-a13f-919ca431865e,Lost,Professional,71,5325,2024-11-19 20:32:09
2ac6cda7-9f0f-4c6c-bdf4-0f7de002c243,98576ce7-01fd-4498-b8b3-702ff2a275cc,Qualified,Professional,95,7125,2024-04-24 18:49:41
e5760d1a-b792-49b0-bfaf-4d43deb4c876,7c4039e8-04f1-4b9a-9b33-ac83c14c17ff,Won,Basic,75,1875,2024-04-14 16:27:21
362da472-3399-46f6-bce5-ec970d68ef2e,da2fc4c2-394f-4e9a-8d8b-e50a3f6af5ee,New,Basic,61,1525,2024-04-23 10:40:59
62cefa16-3f86-4fc7-9abe-36cdc54e5221,45258424-affd-4708-ab8e-580ca53dfa58,Qualified,Professional,57,4275,2024-11-21 14:13:19
b6e18b33-a291-47c3-8640-bc137d5bd14e,e3de9411-4fc0-4913-a415-d9658cf7e0dd,Qualified,Basic,111,2775,2023-02-19 14:02:17
7f4293fd-8dae-4845-b955-aaa8d47f4972,c7e5dcb1-8400-4307-9e0a-1540142fe34e,Lost,Basic,36,900,2024-08-01 02:55:21
a3a9a203-befa-4152-bf84-d2a16f20d6da,a3d6b986-2e26-4f7b-8136-9938740c01c3,Qualified,Basic,96,2400,2024-08-02 14:16:56
9d9372f1-49c4-46fe-b151-c68bafebdf23,a9a6278c-c7c8-471b-99d0-6e328d7ac567,Lost,Basic,51,1275,2023-09-03 20:09:32
588cb415-2705-42b3-b71e-604c25091cd3,e9842284-3ba7-4f57-85a6-9c31e2d02d74,Negotiation,Basic,10,250,2023-07-16 21:37:56
fdb2523b-1d1c-46fe-b98b-fe0d989076a1,ebcdb7d1-04fa-44cf-aeaf-5ca62742c383,Won,Professional,73,5475,2024-08-20 20:09:09
ffd26ee4-a7f0-490b-bb1d-99ee674e5322,f501cfc5-deec-417d-9ebb-f970f7f95dfe,Qualified,Basic,59,1475,2023-04-24 17:57:09
be336b5c-fb27-4396-a459-3a21ff7f407a,0f605e72-b807-496b-9623-ec3d40c4068b,Won,Professional,54,4050,2024-07-26 05:51:04
1a1897d0-f3f8-4195-a274-7cc0167d34e2,ac2b21a6-9677-4f84-ad3d-8c43f4cdabb8,Qualified,Professional,69,5175,2023-12-02 20:27:02
bccdf598-6fb3-40b4-8982-7af70387c8d8,d4c74155-e273-4c40-918c-9ce5b3ff0bc8,PoC,Basic,68,1700,2024-05-28 23:49:08
d795f574-1126-4d2a-a0f4-c259c43bd6e5,0d7858bb-ff8a-4753-a0a2-47da84d5f0e7,Qualified,Basic,13,325,2023-01-14 23:07:34
41f08985-1daa-4bab-be48-a3a773233b39,b6780e34-fca5-4af0-b107-d3a236b72b96,Won,Basic,95,2375,2024-06-07 23:14:26
3e183f7e-2daa-410d-ace5-0bd42a69abb4,7005c160-1628-4c18-82c6-caf35eef6f33,Lost,Basic,34,850,2023-10-04 05:49:32
46c6dbf4-5918-4a64-8d96-e2f04f4c9fcd,9d553721-ad34-4f56-bf2c-6a257851ab9b,PoC,Basic,65,1625,2023-05-28 17:29:40
b4dfd105-a7f9-42fe-afec-65ec84c19951,fad6bef7-bc2c-45f8-91fe-e290021c1241,Lost,Basic,40,1000,2023-12-20 13:27:31
ece9bb98-1ed6-4314-8abd-037218425308,67134160-148b-48bf-9e19-563954c8c81f,Qualified,Professional,90,6750,2023-01-08 22:07:34
7fb2cb84-c413-4a91-80a2-0cbf87bb605a,28fb8067-ca87-4c62-b80e-61fb064766c9,Lost,Professional,54,4050,2023-08-23 14:34:44
43285eba-7042-4b70-8d88-754d430c8eb2,518a5b66-9633-44d2-9ab6-1b89ce158e71,Lost,Professional,39,2925,2024-07-18 06:42:52
5ca09053-0241-47c3-b37a-88bfed8a451b,7fd4193f-7f35-45f0-9ed2-68103b117147,Qualified,Professional,80,6000,2024-12-23 12:33:19
4e5275d6-ec9c-4398-9c89-1ccbe5ce4a40,056b91ce-0be2-44c3-aa74-de04200b2c46,Lost,Professional,75,5625,2023-07-23 09:33:43
30947d9f-7f5b-4255-bf30-a245a75aeced,f24b6322-13ec-4eae-9434-8c0ae04827e4,Negotiation,Basic,77,1925,2024-03-24 09:11:14
776bb517-4026-4636-b37f-b27775ce5487,16203a25-2d7c-4d19-adb3-2ed845bf3922,Won,Professional,26,1950,2024-01-26 05:45:42
c6a177c9-e9ba-48b0-88b9-71ea7b364e92,bdf391dd-1ebe-4fcb-a51e-0188800d670e,PoC,Basic,57,1425,2023-04-06 01:03:27
319742eb-d543-49b5-9684-b0f8ef1cfdcd,1af54a48-f45e-4b74-b2fc-b3af71964750,Qualified,Professional,1,75,2024-07-24 07:00:43
86c1d013-2430-4b46-a8ff-7aaa59255948,3af2f5ac-923a-4686-8de2-b353ae1cb446,Qualified,Professional,47,3525,2024-11-08 06:03:25
1d141132-386d-411b-8802-2948e645659d,18fbb909-6f1a-4059-8337-2d89c3a33772,Negotiation,Professional,56,4200,2024-10-26 13:09:51
38ffc733-3cfe-4afc-bb25-03b99bb8b71b,f4366c45-f2f4-4549-b49b-0c35c79518ab,Lost,Basic,110,2750,2023-11-11 22:58:07
9354a266-846a-4414-ac88-a4b5270a5cb7,9c17f414-a45b-4ad6-bef0-80ef52aa86ce,Lost,Basic,3,75,2024-11-13 09:59:08
4c979a43-4c2b-440d-ba46-e214ac0aabe1,08bc8d81-bc3c-4697-9525-3a766258a5ef,Qualified,Professional,68,5100,2023-04-05 12:33:07
a8aae1c6-1368-43c0-9b85-97b70d68acc3,0b7ca5c0-8e34-4d35-b00e-cf4e5d7e92fc,Qualified,Basic,112,2800,2023-07-21 11:19:17
284469c4-e8eb-4050-8451-5761c74b6ba4,4e23978a-b20b-4e64-b42f-616958894920,Lost,Basic,74,1850,2024-02-13 00:14:43
a5f51f24-af97-4d53-b86e-8d371ae1759e,8b1a4010-c6a9-4fe1-8b5d-88362510169f,PoC,Basic,51,1275,2024-12-10 23:33:53
c19d0db3-36ab-4653-ac9e-7cefc3545965,7a832461-b0ec-4393-9350-db4d75ff2a52,Lost,Professional,103,7725,2024-07-16 00:50:33
3ec54df9-0765-4579-ad71-041f89901f77,5ebeca6e-16c0-48ba-8210-9944a33c9bfe,Won,Basic,9,225,2023-10-11 09:15:09
bfc2fb92-3916-4f1c-bfd8-bb7849bac498,f04d89a3-0025-43c9-894c-e65925131fb8,PoC,Professional,43,3225,2024-02-28 17:04:15
f9b77f50-2b50-41fc-9b83-1df45665c641,3589b8a4-c48a-4ecf-ac5c-15bff4bd4c3e,Lost,Basic,58,1450,2024-06-28 08:58:35
c342c65b-b840-4f6f-b979-33a2dd341210,b107eecd-9176-4a59-8c4a-4a1a85b28009,Won,Professional,88,6600,2024-10-08 05:41:26
780e138f-2109-4086-9aa3-f9db8664b497,21a087e9-86f1-4e86-9b55-f83461f2833d,Qualified,Professional,68,5100,2023-11-28 10:50:25
ca7a10d2-b98c-4b82-9cd9-cf3dd66f63bb,594c6f7e-3a76-4fc4-a56c-fd5038433194,Lost,Basic,41,1025,2024-03-10 00:39:40
39225042-b63a-48c4-861a-25d645005980,d60f0c41-13ec-42bc-9eaa-cb274afe4e4f,Qualified,Basic,37,925,2023-05-11 19:57:33
8e38c656-b90e-4126-b3fe-c83f6df38bc2,25cfd4b3-f70e-4e0a-940e-aa6d417c7bc6,Lost,Basic,76,1900,2023-07-06 18:32:22
8d0bfc72-7bd0-4fbd-8248-7f39ce726a68,7dfb0727-e851-4003-8bdb-ef37d0f347f5,Qualified,Professional,72,5400,2024-02-14 13:12:05
3772b3d5-4aa0-40d1-9fe3-c88d2370f470,250b1f8b-5559-4a39-a2db-74f3b48141c4,Won,Basic,80,2000,2023-10-02 01:17:56
89e2fa74-5061-4942-b8fc-9b39b2c6b611,8101df79-3f23-46e3-8bca-55d4eff3bdf9,Negotiation,Basic,44,1100,2024-08-25 01:22:28
1c7a06f0-49e4-458c-b2f3-e056c08cb5eb,b571485a-6766-4550-8c40-d85fe48d3fe5,Won,Basic,53,1325,2023-10-26 04:26:37
ee2d0286-2eae-46a1-9353-d81b375ed826,2a880961-eaae-4201-996d-6fc2d93eece3,Negotiation,Basic,46,1150,2024-05-20 05:29:03
fb2f1ff1-10ff-4f66-a38e-6da0ff352e5d,94ba199b-96bb-48ce-aca6-fa649641e978,Won,Professional,88,6600,2024-05-04 17:22:13
4137ce75-9ddf-429e-ba7d-aa91d9b5e639,5b0db922-1b0e-4039-af84-f68a461cb341,Lost,Professional,33,2475,2023-03-23 12:53:42
000a2ac0-a717-4cd8-a833-ed7c00203034,e2f072d2-1184-49e3-a43f-daff634bfa1b,Lost,Basic,103,2575,2024-03-25 11:37:37
abd33fb6-9a2d-4d08-9530-24e455be4c7d,c0517c2f-e9c0-4229-8c44-676cd263a470,Won,Basic,72,1800,2024-01-17 15:40:00
57bde1c1-6863-490c-8b4d-2d8f2c17d121,28af563d-7b37-4e41-a08e-4b3f9c267527,Lost,Basic,118,2950,2023-04-03 05:44:27
