event_id,timestamp_tz,timestamp_ntz,timestamp_ltz,date,event
1043,2020-07-20 05:38 +02:00,2020-07-20 05:38 +02:00,2020-07-20 05:38 +02:00,2020-07-20,playlist_created
1044,2020-08-02 15:31 -08:00,2020-08-02 15:31 -08:00,2020-08-02 15:31 -08:00,2020-08-02,playlist_deleted
1045,2020-07-23 16:05 +11:00,2020-07-23 16:05 +11:00,2020-07-23 16:05 +11:00,2020-07-23,playlist_created
1046,2020-08-11 11:36 +09:00,2020-08-11 11:36 +09:00,2020-08-11 11:36 +09:00,2020-08-11,playlist_created
1047,2020-07-25 04:33 +08:00,2020-07-25 04:33 +08:00,2020-07-25 04:33 +08:00,2020-07-25,song_played
1048,2020-07-19 21:35 +07:00,2020-07-19 21:35 +07:00,2020-07-19 21:35 +07:00,2020-07-19,playlist_created
1049,2020-07-26 14:18 -08:00,2020-07-26 14:18 -08:00,2020-07-26 14:18 -08:00,2020-07-26,playlist_created
1050,2020-07-12 07:21 +02:00,2020-07-12 07:21 +02:00,2020-07-12 07:21 +02:00,2020-07-12,playlist_created
1051,2020-07-26 07:03 -07:00,2020-07-26 07:03 -07:00,2020-07-26 07:03 -07:00,2020-07-26,playlist_deleted
1052,2020-07-16 01:01 -11:00,2020-07-16 01:01 -11:00,2020-07-16 01:01 -11:00,2020-07-16,song_played
1053,2020-08-10 09:13 -05:00,2020-08-10 09:13 -05:00,2020-08-10 09:13 -05:00,2020-08-10,playlist_created
1054,2020-07-09 11:32 -05:00,2020-07-09 11:32 -05:00,2020-07-09 11:32 -05:00,2020-07-09,playlist_deleted
1055,2020-08-04 02:21 -06:00,2020-08-04 02:21 -06:00,2020-08-04 02:21 -06:00,2020-08-04,playlist_deleted
1056,2020-07-13 08:27 -03:00,2020-07-13 08:27 -03:00,2020-07-13 08:27 -03:00,2020-07-13,playlist_deleted
1057,2020-07-10 17:03 -07:00,2020-07-10 17:03 -07:00,2020-07-10 17:03 -07:00,2020-07-10,song_played
1058,2020-07-01 06:14 +06:00,2020-07-01 06:14 +06:00,2020-07-01 06:14 +06:00,2020-07-01,song_played
1059,2020-07-29 10:06 -07:00,2020-07-29 10:06 -07:00,2020-07-29 10:06 -07:00,2020-07-29,playlist_created
1060,2020-07-03 12:38 -10:00,2020-07-03 12:38 -10:00,2020-07-03 12:38 -10:00,2020-07-03,playlist_deleted
1061,2020-08-08 15:29 -08:00,2020-08-08 15:29 -08:00,2020-08-08 15:29 -08:00,2020-08-08,playlist_deleted
1062,2020-07-26 06:19 +08:00,2020-07-26 06:19 +08:00,2020-07-26 06:19 +08:00,2020-07-26,playlist_deleted
1063,2020-07-10 21:52 +05:00,2020-07-10 21:52 +05:00,2020-07-10 21:52 +05:00,2020-07-10,playlist_deleted
1064,2020-07-26 13:19 +01:00,2020-07-26 13:19 +01:00,2020-07-26 13:19 +01:00,2020-07-26,song_played
1065,2020-07-05 07:22 +03:00,2020-07-05 07:22 +03:00,2020-07-05 07:22 +03:00,2020-07-05,playlist_deleted
1066,2020-07-05 03:03 +11:00,2020-07-05 03:03 +11:00,2020-07-05 03:03 +11:00,2020-07-05,song_played
1067,2020-07-10 03:27 +02:00,2020-07-10 03:27 +02:00,2020-07-10 03:27 +02:00,2020-07-10,song_played
1068,2020-07-05 13:38 -08:00,2020-07-05 13:38 -08:00,2020-07-05 13:38 -08:00,2020-07-05,playlist_created
1069,2020-08-10 14:34 -03:00,2020-08-10 14:34 -03:00,2020-08-10 14:34 -03:00,2020-08-10,song_played
1070,2020-07-01 12:28 -09:00,2020-07-01 12:28 -09:00,2020-07-01 12:28 -09:00,2020-07-01,playlist_created
1071,2020-08-05 12:59 -09:00,2020-08-05 12:59 -09:00,2020-08-05 12:59 -09:00,2020-08-05,playlist_created
1072,2020-08-07 04:10 +10:00,2020-08-07 04:10 +10:00,2020-08-07 04:10 +10:00,2020-08-07,playlist_deleted
1073,2020-07-09 10:06 -05:00,2020-07-09 10:06 -05:00,2020-07-09 10:06 -05:00,2020-07-09,song_played
1074,2020-07-24 20:22 -09:00,2020-07-24 20:22 -09:00,2020-07-24 20:22 -09:00,2020-07-24,playlist_deleted
1075,2020-07-11 09:08 +00:00,2020-07-11 09:08 +00:00,2020-07-11 09:08 +00:00,2020-07-11,song_played
1076,2020-07-17 03:09 +01:00,2020-07-17 03:09 +01:00,2020-07-17 03:09 +01:00,2020-07-17,song_played
1077,2020-08-02 10:38 -08:00,2020-08-02 10:38 -08:00,2020-08-02 10:38 -08:00,2020-08-02,song_played
1078,2020-07-29 08:20 -08:00,2020-07-29 08:20 -08:00,2020-07-29 08:20 -08:00,2020-07-29,playlist_created
1079,2020-07-30 12:37 +05:00,2020-07-30 12:37 +05:00,2020-07-30 12:37 +05:00,2020-07-30,playlist_deleted
1080,2020-08-08 11:28 +04:00,2020-08-08 11:28 +04:00,2020-08-08 11:28 +04:00,2020-08-08,playlist_deleted
1081,2020-08-10 07:06 +08:00,2020-08-10 07:06 +08:00,2020-08-10 07:06 +08:00,2020-08-10,song_played
1082,2020-07-11 04:00 -07:00,2020-07-11 04:00 -07:00,2020-07-11 04:00 -07:00,2020-07-11,playlist_deleted
1083,2020-07-14 10:45 -03:00,2020-07-14 10:45 -03:00,2020-07-14 10:45 -03:00,2020-07-14,playlist_created
1084,2020-08-09 00:21 -01:00,2020-08-09 00:21 -01:00,2020-08-09 00:21 -01:00,2020-08-09,song_played
1085,2020-08-02 13:38 +05:00,2020-08-02 13:38 +05:00,2020-08-02 13:38 +05:00,2020-08-02,playlist_deleted
1086,2020-07-19 14:28 +03:00,2020-07-19 14:28 +03:00,2020-07-19 14:28 +03:00,2020-07-19,song_played
1087,2020-07-11 02:19 -11:00,2020-07-11 02:19 -11:00,2020-07-11 02:19 -11:00,2020-07-11,playlist_created
1088,2020-08-01 17:42 -06:00,2020-08-01 17:42 -06:00,2020-08-01 17:42 -06:00,2020-08-01,playlist_created
1089,2020-07-14 21:26 +09:00,2020-07-14 21:26 +09:00,2020-07-14 21:26 +09:00,2020-07-14,song_played
1090,2020-08-09 14:25 -08:00,2020-08-09 14:25 -08:00,2020-08-09 14:25 -08:00,2020-08-09,playlist_created
1091,2020-07-03 20:07 -08:00,2020-07-03 20:07 -08:00,2020-07-03 20:07 -08:00,2020-07-03,playlist_deleted
1092,2020-08-10 17:43 -10:00,2020-08-10 17:43 -10:00,2020-08-10 17:43 -10:00,2020-08-10,playlist_deleted
1093,2020-07-22 16:32 +10:00,2020-07-22 16:32 +10:00,2020-07-22 16:32 +10:00,2020-07-22,song_played
1094,2020-07-19 14:01 +04:00,2020-07-19 14:01 +04:00,2020-07-19 14:01 +04:00,2020-07-19,song_played
1095,2020-08-05 20:10 +03:00,2020-08-05 20:10 +03:00,2020-08-05 20:10 +03:00,2020-08-05,playlist_created
1096,2020-07-27 03:22 +09:00,2020-07-27 03:22 +09:00,2020-07-27 03:22 +09:00,2020-07-27,playlist_created
1097,2020-08-10 03:55 -04:00,2020-08-10 03:55 -04:00,2020-08-10 03:55 -04:00,2020-08-10,song_played
1098,2020-08-11 08:42 -09:00,2020-08-11 08:42 -09:00,2020-08-11 08:42 -09:00,2020-08-11,playlist_created
1099,2020-07-15 01:55 +00:00,2020-07-15 01:55 +00:00,2020-07-15 01:55 +00:00,2020-07-15,playlist_created
1100,2020-07-10 14:14 -04:00,2020-07-10 14:14 -04:00,2020-07-10 14:14 -04:00,2020-07-10,playlist_deleted
1101,2020-07-07 01:02 +09:00,2020-07-07 01:02 +09:00,2020-07-07 01:02 +09:00,2020-07-07,playlist_created
1102,2020-07-15 20:18 -08:00,2020-07-15 20:18 -08:00,2020-07-15 20:18 -08:00,2020-07-15,playlist_deleted
1103,2020-07-31 05:53 -03:00,2020-07-31 05:53 -03:00,2020-07-31 05:53 -03:00,2020-07-31,playlist_created
1104,2020-07-17 01:51 +00:00,2020-07-17 01:51 +00:00,2020-07-17 01:51 +00:00,2020-07-17,playlist_created
1105,2020-08-11 18:52 +05:00,2020-08-11 18:52 +05:00,2020-08-11 18:52 +05:00,2020-08-11,song_played
1106,2020-07-16 17:35 +09:00,2020-07-16 17:35 +09:00,2020-07-16 17:35 +09:00,2020-07-16,playlist_deleted
1107,2020-07-04 10:57 +06:00,2020-07-04 10:57 +06:00,2020-07-04 10:57 +06:00,2020-07-04,song_played
1108,2020-07-15 09:28 -04:00,2020-07-15 09:28 -04:00,2020-07-15 09:28 -04:00,2020-07-15,playlist_created
1109,2020-07-22 21:02 -01:00,2020-07-22 21:02 -01:00,2020-07-22 21:02 -01:00,2020-07-22,song_played
1110,2020-07-12 04:05 -09:00,2020-07-12 04:05 -09:00,2020-07-12 04:05 -09:00,2020-07-12,song_played
1111,2020-07-29 02:43 -04:00,2020-07-29 02:43 -04:00,2020-07-29 02:43 -04:00,2020-07-29,playlist_deleted
1112,2020-07-13 04:29 +03:00,2020-07-13 04:29 +03:00,2020-07-13 04:29 +03:00,2020-07-13,song_played
1113,2020-07-03 16:16 -07:00,2020-07-03 16:16 -07:00,2020-07-03 16:16 -07:00,2020-07-03,song_played
1114,2020-07-11 12:40 +00:00,2020-07-11 12:40 +00:00,2020-07-11 12:40 +00:00,2020-07-11,playlist_created
1115,2020-07-19 18:57 -08:00,2020-07-19 18:57 -08:00,2020-07-19 18:57 -08:00,2020-07-19,song_played
1116,2020-08-05 10:58 +09:00,2020-08-05 10:58 +09:00,2020-08-05 10:58 +09:00,2020-08-05,playlist_deleted
1117,2020-07-22 17:26 -02:00,2020-07-22 17:26 -02:00,2020-07-22 17:26 -02:00,2020-07-22,playlist_deleted
1118,2020-08-11 05:52 +10:00,2020-08-11 05:52 +10:00,2020-08-11 05:52 +10:00,2020-08-11,playlist_deleted
1119,2020-07-31 11:45 +09:00,2020-07-31 11:45 +09:00,2020-07-31 11:45 +09:00,2020-07-31,song_played
1120,2020-07-15 14:00 -01:00,2020-07-15 14:00 -01:00,2020-07-15 14:00 -01:00,2020-07-15,playlist_created
1121,2020-07-16 11:31 +05:00,2020-07-16 11:31 +05:00,2020-07-16 11:31 +05:00,2020-07-16,song_played
1122,2020-07-15 14:53 +06:00,2020-07-15 14:53 +06:00,2020-07-15 14:53 +06:00,2020-07-15,playlist_created
1123,2020-07-17 17:23 +07:00,2020-07-17 17:23 +07:00,2020-07-17 17:23 +07:00,2020-07-17,playlist_deleted
1124,2020-07-08 15:02 +05:00,2020-07-08 15:02 +05:00,2020-07-08 15:02 +05:00,2020-07-08,playlist_created
1125,2020-07-29 08:19 +10:00,2020-07-29 08:19 +10:00,2020-07-29 08:19 +10:00,2020-07-29,playlist_deleted
1126,2020-07-05 04:23 -11:00,2020-07-05 04:23 -11:00,2020-07-05 04:23 -11:00,2020-07-05,playlist_deleted
1127,2020-07-19 17:50 -10:00,2020-07-19 17:50 -10:00,2020-07-19 17:50 -10:00,2020-07-19,song_played
1128,2020-07-20 07:36 +09:00,2020-07-20 07:36 +09:00,2020-07-20 07:36 +09:00,2020-07-20,playlist_deleted
1129,2020-08-10 17:24 -09:00,2020-08-10 17:24 -09:00,2020-08-10 17:24 -09:00,2020-08-10,song_played
1130,2020-07-19 03:00 +10:00,2020-07-19 03:00 +10:00,2020-07-19 03:00 +10:00,2020-07-19,playlist_created
1131,2020-07-09 10:01 +00:00,2020-07-09 10:01 +00:00,2020-07-09 10:01 +00:00,2020-07-09,playlist_deleted
1132,2020-07-13 01:26 +05:00,2020-07-13 01:26 +05:00,2020-07-13 01:26 +05:00,2020-07-13,playlist_deleted
1133,2020-08-02 13:22 +06:00,2020-08-02 13:22 +06:00,2020-08-02 13:22 +06:00,2020-08-02,playlist_deleted
1134,2020-07-15 12:31 +00:00,2020-07-15 12:31 +00:00,2020-07-15 12:31 +00:00,2020-07-15,playlist_deleted
1135,2020-08-03 00:18 -03:00,2020-08-03 00:18 -03:00,2020-08-03 00:18 -03:00,2020-08-03,playlist_created
1136,2020-07-03 20:30 +03:00,2020-07-03 20:30 +03:00,2020-07-03 20:30 +03:00,2020-07-03,playlist_deleted
1137,2020-08-10 12:21 +05:00,2020-08-10 12:21 +05:00,2020-08-10 12:21 +05:00,2020-08-10,playlist_deleted
1138,2020-07-15 08:43 +06:00,2020-07-15 08:43 +06:00,2020-07-15 08:43 +06:00,2020-07-15,playlist_deleted
1139,2020-07-13 02:40 -06:00,2020-07-13 02:40 -06:00,2020-07-13 02:40 -06:00,2020-07-13,playlist_deleted
1140,2020-07-22 21:54 +02:00,2020-07-22 21:54 +02:00,2020-07-22 21:54 +02:00,2020-07-22,playlist_deleted
1141,2020-07-24 08:51 -10:00,2020-07-24 08:51 -10:00,2020-07-24 08:51 -10:00,2020-07-24,playlist_deleted
1142,2020-07-27 05:05 +02:00,2020-07-27 05:05 +02:00,2020-07-27 05:05 +02:00,2020-07-27,playlist_deleted
1143,2020-08-06 12:49 +02:00,2020-08-06 12:49 +02:00,2020-08-06 12:49 +02:00,2020-08-06,playlist_created
1144,2020-07-14 15:37 -03:00,2020-07-14 15:37 -03:00,2020-07-14 15:37 -03:00,2020-07-14,playlist_deleted
1145,2020-08-08 00:28 -08:00,2020-08-08 00:28 -08:00,2020-08-08 00:28 -08:00,2020-08-08,playlist_deleted
1146,2020-07-06 12:45 +08:00,2020-07-06 12:45 +08:00,2020-07-06 12:45 +08:00,2020-07-06,playlist_deleted
1147,2020-07-17 22:07 -06:00,2020-07-17 22:07 -06:00,2020-07-17 22:07 -06:00,2020-07-17,playlist_deleted
1148,2020-07-17 18:59 +01:00,2020-07-17 18:59 +01:00,2020-07-17 18:59 +01:00,2020-07-17,playlist_created
1149,2020-08-10 19:42 -02:00,2020-08-10 19:42 -02:00,2020-08-10 19:42 -02:00,2020-08-10,song_played
1150,2020-07-13 05:58 -06:00,2020-07-13 05:58 -06:00,2020-07-13 05:58 -06:00,2020-07-13,song_played
1151,2020-08-03 18:21 -01:00,2020-08-03 18:21 -01:00,2020-08-03 18:21 -01:00,2020-08-03,playlist_created
1152,2020-08-08 02:53 -08:00,2020-08-08 02:53 -08:00,2020-08-08 02:53 -08:00,2020-08-08,playlist_deleted
1153,2020-07-25 19:55 -11:00,2020-07-25 19:55 -11:00,2020-07-25 19:55 -11:00,2020-07-25,playlist_created
1154,2020-08-07 21:20 -11:00,2020-08-07 21:20 -11:00,2020-08-07 21:20 -11:00,2020-08-07,playlist_created
1155,2020-07-18 11:59 -08:00,2020-07-18 11:59 -08:00,2020-07-18 11:59 -08:00,2020-07-18,playlist_deleted
1156,2020-07-15 16:10 -05:00,2020-07-15 16:10 -05:00,2020-07-15 16:10 -05:00,2020-07-15,song_played
1157,2020-07-13 10:29 -08:00,2020-07-13 10:29 -08:00,2020-07-13 10:29 -08:00,2020-07-13,playlist_deleted
1158,2020-07-29 23:10 +09:00,2020-07-29 23:10 +09:00,2020-07-29 23:10 +09:00,2020-07-29,playlist_deleted
1159,2020-07-09 12:15 +01:00,2020-07-09 12:15 +01:00,2020-07-09 12:15 +01:00,2020-07-09,playlist_deleted
1160,2020-07-11 21:54 -04:00,2020-07-11 21:54 -04:00,2020-07-11 21:54 -04:00,2020-07-11,playlist_created
1161,2020-08-11 08:23 -05:00,2020-08-11 08:23 -05:00,2020-08-11 08:23 -05:00,2020-08-11,playlist_deleted
1162,2020-07-09 04:15 -11:00,2020-07-09 04:15 -11:00,2020-07-09 04:15 -11:00,2020-07-09,song_played
1163,2020-07-01 01:21 -09:00,2020-07-01 01:21 -09:00,2020-07-01 01:21 -09:00,2020-07-01,song_played
1164,2020-07-26 15:50 -03:00,2020-07-26 15:50 -03:00,2020-07-26 15:50 -03:00,2020-07-26,song_played
1165,2020-08-09 11:06 +08:00,2020-08-09 11:06 +08:00,2020-08-09 11:06 +08:00,2020-08-09,playlist_created
1166,2020-08-01 15:41 +02:00,2020-08-01 15:41 +02:00,2020-08-01 15:41 +02:00,2020-08-01,playlist_created
1167,2020-07-31 05:09 -07:00,2020-07-31 05:09 -07:00,2020-07-31 05:09 -07:00,2020-07-31,song_played
1168,2020-07-23 12:49 +07:00,2020-07-23 12:49 +07:00,2020-07-23 12:49 +07:00,2020-07-23,playlist_created
1169,2020-07-08 06:43 -03:00,2020-07-08 06:43 -03:00,2020-07-08 06:43 -03:00,2020-07-08,playlist_created
1170,2020-08-01 00:55 -08:00,2020-08-01 00:55 -08:00,2020-08-01 00:55 -08:00,2020-08-01,playlist_created
1171,2020-07-26 06:23 -09:00,2020-07-26 06:23 -09:00,2020-07-26 06:23 -09:00,2020-07-26,playlist_created
1172,2020-08-11 05:23 -01:00,2020-08-11 05:23 -01:00,2020-08-11 05:23 -01:00,2020-08-11,song_played
1173,2020-07-06 21:33 +08:00,2020-07-06 21:33 +08:00,2020-07-06 21:33 +08:00,2020-07-06,song_played
1174,2020-07-24 19:56 +04:00,2020-07-24 19:56 +04:00,2020-07-24 19:56 +04:00,2020-07-24,playlist_deleted
1175,2020-07-08 22:33 -01:00,2020-07-08 22:33 -01:00,2020-07-08 22:33 -01:00,2020-07-08,song_played
1176,2020-08-05 02:39 -08:00,2020-08-05 02:39 -08:00,2020-08-05 02:39 -08:00,2020-08-05,playlist_deleted
1177,2020-07-19 14:47 -02:00,2020-07-19 14:47 -02:00,2020-07-19 14:47 -02:00,2020-07-19,playlist_deleted
1178,2020-08-03 20:15 -01:00,2020-08-03 20:15 -01:00,2020-08-03 20:15 -01:00,2020-08-03,song_played
1179,2020-07-08 03:12 -08:00,2020-07-08 03:12 -08:00,2020-07-08 03:12 -08:00,2020-07-08,song_played
1180,2020-07-01 13:49 -08:00,2020-07-01 13:49 -08:00,2020-07-01 13:49 -08:00,2020-07-01,song_played
1181,2020-07-04 15:16 +01:00,2020-07-04 15:16 +01:00,2020-07-04 15:16 +01:00,2020-07-04,playlist_deleted
1182,2020-07-09 22:26 -10:00,2020-07-09 22:26 -10:00,2020-07-09 22:26 -10:00,2020-07-09,song_played
1183,2020-08-02 19:35 -01:00,2020-08-02 19:35 -01:00,2020-08-02 19:35 -01:00,2020-08-02,playlist_created
1184,2020-07-08 06:44 +00:00,2020-07-08 06:44 +00:00,2020-07-08 06:44 +00:00,2020-07-08,playlist_created
1185,2020-07-31 23:28 -10:00,2020-07-31 23:28 -10:00,2020-07-31 23:28 -10:00,2020-07-31,playlist_deleted
1186,2020-07-11 22:22 +01:00,2020-07-11 22:22 +01:00,2020-07-11 22:22 +01:00,2020-07-11,playlist_created
1187,2020-08-01 23:51 -04:00,2020-08-01 23:51 -04:00,2020-08-01 23:51 -04:00,2020-08-01,playlist_created
1188,2020-07-27 04:14 -07:00,2020-07-27 04:14 -07:00,2020-07-27 04:14 -07:00,2020-07-27,playlist_created
1189,2020-07-01 15:04 -11:00,2020-07-01 15:04 -11:00,2020-07-01 15:04 -11:00,2020-07-01,song_played
1190,2020-07-10 15:43 +01:00,2020-07-10 15:43 +01:00,2020-07-10 15:43 +01:00,2020-07-10,playlist_deleted
1191,2020-07-24 00:04 -06:00,2020-07-24 00:04 -06:00,2020-07-24 00:04 -06:00,2020-07-24,playlist_created
1192,2020-07-12 19:57 -02:00,2020-07-12 19:57 -02:00,2020-07-12 19:57 -02:00,2020-07-12,song_played
1193,2020-07-07 16:51 -04:00,2020-07-07 16:51 -04:00,2020-07-07 16:51 -04:00,2020-07-07,playlist_created
1194,2020-07-06 15:31 +01:00,2020-07-06 15:31 +01:00,2020-07-06 15:31 +01:00,2020-07-06,song_played
1195,2020-07-31 15:03 -04:00,2020-07-31 15:03 -04:00,2020-07-31 15:03 -04:00,2020-07-31,playlist_created
1196,2020-07-31 15:26 +06:00,2020-07-31 15:26 +06:00,2020-07-31 15:26 +06:00,2020-07-31,song_played
1197,2020-08-01 20:45 -05:00,2020-08-01 20:45 -05:00,2020-08-01 20:45 -05:00,2020-08-01,playlist_deleted
1198,2020-07-06 21:25 +00:00,2020-07-06 21:25 +00:00,2020-07-06 21:25 +00:00,2020-07-06,playlist_deleted
1199,2020-07-27 15:47 -02:00,2020-07-27 15:47 -02:00,2020-07-27 15:47 -02:00,2020-07-27,playlist_created
1200,2020-07-11 16:32 +00:00,2020-07-11 16:32 +00:00,2020-07-11 16:32 +00:00,2020-07-11,playlist_deleted
1201,2020-07-17 01:52 +01:00,2020-07-17 01:52 +01:00,2020-07-17 01:52 +01:00,2020-07-17,song_played
1202,2020-07-11 20:59 -03:00,2020-07-11 20:59 -03:00,2020-07-11 20:59 -03:00,2020-07-11,playlist_created
1203,2020-07-07 19:48 -03:00,2020-07-07 19:48 -03:00,2020-07-07 19:48 -03:00,2020-07-07,playlist_deleted
1204,2020-07-08 02:24 +03:00,2020-07-08 02:24 +03:00,2020-07-08 02:24 +03:00,2020-07-08,playlist_created
1205,2020-07-31 15:22 +11:00,2020-07-31 15:22 +11:00,2020-07-31 15:22 +11:00,2020-07-31,playlist_deleted
1206,2020-08-02 02:43 -01:00,2020-08-02 02:43 -01:00,2020-08-02 02:43 -01:00,2020-08-02,playlist_deleted
1207,2020-08-07 10:45 -10:00,2020-08-07 10:45 -10:00,2020-08-07 10:45 -10:00,2020-08-07,playlist_created
1208,2020-07-16 11:04 +08:00,2020-07-16 11:04 +08:00,2020-07-16 11:04 +08:00,2020-07-16,playlist_deleted
1209,2020-07-16 07:02 -07:00,2020-07-16 07:02 -07:00,2020-07-16 07:02 -07:00,2020-07-16,playlist_created
1210,2020-07-19 11:33 +05:00,2020-07-19 11:33 +05:00,2020-07-19 11:33 +05:00,2020-07-19,song_played
1211,2020-08-01 20:41 +07:00,2020-08-01 20:41 +07:00,2020-08-01 20:41 +07:00,2020-08-01,playlist_created
1212,2020-07-24 00:01 -10:00,2020-07-24 00:01 -10:00,2020-07-24 00:01 -10:00,2020-07-24,song_played
1213,2020-07-17 04:11 +10:00,2020-07-17 04:11 +10:00,2020-07-17 04:11 +10:00,2020-07-17,playlist_created
1214,2020-07-24 23:13 +07:00,2020-07-24 23:13 +07:00,2020-07-24 23:13 +07:00,2020-07-24,playlist_created
1215,2020-08-10 17:35 -11:00,2020-08-10 17:35 -11:00,2020-08-10 17:35 -11:00,2020-08-10,playlist_created
1216,2020-07-22 10:23 -05:00,2020-07-22 10:23 -05:00,2020-07-22 10:23 -05:00,2020-07-22,playlist_deleted
1217,2020-08-11 15:01 +03:00,2020-08-11 15:01 +03:00,2020-08-11 15:01 +03:00,2020-08-11,playlist_created
1218,2020-07-14 19:30 +07:00,2020-07-14 19:30 +07:00,2020-07-14 19:30 +07:00,2020-07-14,playlist_deleted
1219,2020-07-03 14:29 +10:00,2020-07-03 14:29 +10:00,2020-07-03 14:29 +10:00,2020-07-03,playlist_created
1220,2020-07-12 17:02 -06:00,2020-07-12 17:02 -06:00,2020-07-12 17:02 -06:00,2020-07-12,playlist_deleted
1221,2020-07-18 20:21 +08:00,2020-07-18 20:21 +08:00,2020-07-18 20:21 +08:00,2020-07-18,song_played
1222,2020-08-10 18:39 -08:00,2020-08-10 18:39 -08:00,2020-08-10 18:39 -08:00,2020-08-10,playlist_deleted
1223,2020-07-31 08:00 -07:00,2020-07-31 08:00 -07:00,2020-07-31 08:00 -07:00,2020-07-31,song_played
1224,2020-08-06 07:24 -07:00,2020-08-06 07:24 -07:00,2020-08-06 07:24 -07:00,2020-08-06,playlist_created
1225,2020-07-26 08:26 -03:00,2020-07-26 08:26 -03:00,2020-07-26 08:26 -03:00,2020-07-26,playlist_deleted
1226,2020-08-10 02:03 +01:00,2020-08-10 02:03 +01:00,2020-08-10 02:03 +01:00,2020-08-10,playlist_deleted
1227,2020-07-29 12:02 -01:00,2020-07-29 12:02 -01:00,2020-07-29 12:02 -01:00,2020-07-29,song_played
1228,2020-07-10 09:14 -03:00,2020-07-10 09:14 -03:00,2020-07-10 09:14 -03:00,2020-07-10,playlist_created
1229,2020-07-22 12:09 -11:00,2020-07-22 12:09 -11:00,2020-07-22 12:09 -11:00,2020-07-22,song_played
1230,2020-07-13 19:37 -02:00,2020-07-13 19:37 -02:00,2020-07-13 19:37 -02:00,2020-07-13,playlist_created
1231,2020-08-04 21:31 +01:00,2020-08-04 21:31 +01:00,2020-08-04 21:31 +01:00,2020-08-04,playlist_deleted
1232,2020-07-16 07:41 -11:00,2020-07-16 07:41 -11:00,2020-07-16 07:41 -11:00,2020-07-16,song_played
1233,2020-07-22 16:02 -02:00,2020-07-22 16:02 -02:00,2020-07-22 16:02 -02:00,2020-07-22,song_played
1234,2020-07-14 05:42 +00:00,2020-07-14 05:42 +00:00,2020-07-14 05:42 +00:00,2020-07-14,song_played
1235,2020-07-06 02:16 +11:00,2020-07-06 02:16 +11:00,2020-07-06 02:16 +11:00,2020-07-06,song_played
1236,2020-07-02 11:59 -09:00,2020-07-02 11:59 -09:00,2020-07-02 11:59 -09:00,2020-07-02,playlist_deleted
1237,2020-07-27 18:04 +01:00,2020-07-27 18:04 +01:00,2020-07-27 18:04 +01:00,2020-07-27,playlist_created
1238,2020-08-10 13:23 -08:00,2020-08-10 13:23 -08:00,2020-08-10 13:23 -08:00,2020-08-10,song_played
1239,2020-07-28 07:17 -09:00,2020-07-28 07:17 -09:00,2020-07-28 07:17 -09:00,2020-07-28,song_played
1240,2020-08-03 14:29 +10:00,2020-08-03 14:29 +10:00,2020-08-03 14:29 +10:00,2020-08-03,song_played
1241,2020-07-20 22:31 -03:00,2020-07-20 22:31 -03:00,2020-07-20 22:31 -03:00,2020-07-20,playlist_deleted
1242,2020-08-08 11:25 +07:00,2020-08-08 11:25 +07:00,2020-08-08 11:25 +07:00,2020-08-08,song_played
1243,2020-08-01 02:17 +02:00,2020-08-01 02:17 +02:00,2020-08-01 02:17 +02:00,2020-08-01,playlist_created
1244,2020-07-04 10:49 +09:00,2020-07-04 10:49 +09:00,2020-07-04 10:49 +09:00,2020-07-04,playlist_deleted
1245,2020-07-07 17:24 -06:00,2020-07-07 17:24 -06:00,2020-07-07 17:24 -06:00,2020-07-07,song_played
1246,2020-07-17 02:16 -01:00,2020-07-17 02:16 -01:00,2020-07-17 02:16 -01:00,2020-07-17,playlist_deleted
1247,2020-08-06 19:20 +06:00,2020-08-06 19:20 +06:00,2020-08-06 19:20 +06:00,2020-08-06,playlist_deleted
1248,2020-07-20 00:07 +10:00,2020-07-20 00:07 +10:00,2020-07-20 00:07 +10:00,2020-07-20,playlist_deleted
1249,2020-08-11 13:57 -03:00,2020-08-11 13:57 -03:00,2020-08-11 13:57 -03:00,2020-08-11,playlist_deleted
1250,2020-07-02 17:18 -10:00,2020-07-02 17:18 -10:00,2020-07-02 17:18 -10:00,2020-07-02,song_played
1251,2020-07-20 19:37 +04:00,2020-07-20 19:37 +04:00,2020-07-20 19:37 +04:00,2020-07-20,song_played
1252,2020-07-15 12:16 -05:00,2020-07-15 12:16 -05:00,2020-07-15 12:16 -05:00,2020-07-15,playlist_deleted
1253,2020-07-08 13:40 -06:00,2020-07-08 13:40 -06:00,2020-07-08 13:40 -06:00,2020-07-08,song_played
1254,2020-07-27 10:36 +09:00,2020-07-27 10:36 +09:00,2020-07-27 10:36 +09:00,2020-07-27,playlist_deleted
1255,2020-07-21 15:30 +07:00,2020-07-21 15:30 +07:00,2020-07-21 15:30 +07:00,2020-07-21,playlist_deleted
1256,2020-08-05 01:08 -10:00,2020-08-05 01:08 -10:00,2020-08-05 01:08 -10:00,2020-08-05,song_played
1257,2020-07-29 08:22 -04:00,2020-07-29 08:22 -04:00,2020-07-29 08:22 -04:00,2020-07-29,playlist_deleted
1258,2020-08-08 07:22 +07:00,2020-08-08 07:22 +07:00,2020-08-08 07:22 +07:00,2020-08-08,song_played
1259,2020-07-20 04:25 +04:00,2020-07-20 04:25 +04:00,2020-07-20 04:25 +04:00,2020-07-20,playlist_created
